false_positive_rate,M_0_macro_true_positive_rate,M_0_micro_true_positive_rate,M_1_macro_true_positive_rate,M_1_micro_true_positive_rate,M_rand_macro_true_positive_rate,M_rand_micro_true_positive_rate
0.244,0.7001818980116665,0.7028571428571428,0.7026176587426038,0.704,0.6647117857366869,0.6662857142857143
0.245,0.7013501223107319,0.7028571428571428,0.7026176587426038,0.704,0.6647117857366869,0.6662857142857143
0.246,0.7024686905433941,0.704,0.7049541073407347,0.704,0.6669489222020113,0.6674285714285715
0.247,0.7024686905433941,0.7051428571428572,0.7049541073407347,0.7051428571428572,0.6703542829664011,0.6674285714285715
0.248,0.7024686905433941,0.7051428571428572,0.7072408998724624,0.7074285714285714,0.6714728511990633,0.6685714285714286
0.249,0.7024686905433941,0.7051428571428572,0.7072408998724624,0.7074285714285714,0.6725914194317255,0.6685714285714286
0.25,0.7047058270087185,0.7051428571428572,0.7083594681051245,0.7085714285714285,0.6737099876643877,0.6697142857142857
0.251,0.7058740513077839,0.7051428571428572,0.7083594681051245,0.7097142857142857,0.6737099876643877,0.6731428571428572
0.252,0.7081608438395116,0.7062857142857143,0.7095276924041899,0.7108571428571429,0.6737099876643877,0.6731428571428572
0.253,0.7081608438395116,0.7062857142857143,0.7118144849359176,0.7108571428571429,0.6737099876643877,0.6731428571428572
0.254,0.7081608438395116,0.7074285714285714,0.7118144849359176,0.7131428571428572,0.6759471241297121,0.6731428571428572
0.255,0.7081608438395116,0.7097142857142857,0.7118144849359176,0.7131428571428572,0.6771153484287775,0.6742857142857143
0.256,0.7104972924376425,0.7108571428571429,0.7118144849359176,0.7131428571428572,0.6782339166614397,0.6754285714285714
0.257,0.7116158606703047,0.712,0.7152198457003074,0.7165714285714285,0.6782339166614397,0.6777142857142857
0.258,0.7116158606703047,0.7131428571428572,0.7152198457003074,0.72,0.6804710531267641,0.6777142857142857
0.259,0.713852997135629,0.7142857142857143,0.7163384139329696,0.7211428571428572,0.6816392774258295,0.6777142857142857
0.26,0.7150212214346945,0.7142857142857143,0.7208623429300216,0.7222857142857143,0.6816392774258295,0.6777142857142857
0.261,0.7150212214346945,0.7154285714285714,0.7231491354617492,0.7222857142857143,0.6828075017248949,0.6777142857142857
0.262,0.7150212214346945,0.7154285714285714,0.7243173597608146,0.7222857142857143,0.6839757260239603,0.6777142857142857
0.263,0.7161397896673567,0.7165714285714285,0.7243173597608146,0.7222857142857143,0.6839757260239603,0.6788571428571428
0.264,0.7161397896673567,0.7165714285714285,0.72548558405988,0.7222857142857143,0.6863121746220913,0.6788571428571428
0.265,0.7161397896673567,0.7177142857142857,0.7266041522925422,0.7222857142857143,0.6863121746220913,0.68
0.266,0.7161397896673567,0.7177142857142857,0.7288412887578666,0.7234285714285714,0.6874803989211566,0.6811428571428572
0.267,0.7172583579000189,0.7177142857142857,0.7299598569905288,0.7234285714285714,0.6874803989211566,0.6822857142857143
0.268,0.718376926132681,0.7177142857142857,0.7311280812895942,0.7234285714285714,0.6897671914528842,0.6845714285714286
0.269,0.718376926132681,0.7188571428571429,0.7311280812895942,0.7245714285714285,0.6897671914528842,0.6845714285714286
0.27,0.7217822868970709,0.7211428571428572,0.7311280812895942,0.7257142857142858,0.6908857596855464,0.6868571428571428
0.271,0.7217822868970709,0.7211428571428572,0.7333652177549186,0.7268571428571429,0.6908857596855464,0.688
0.272,0.7240690794287984,0.7222857142857143,0.7333652177549186,0.728,0.6908857596855464,0.688
0.273,0.7240690794287984,0.7222857142857143,0.7333652177549186,0.728,0.6920539839846118,0.688
0.274,0.7251876476614606,0.7234285714285714,0.7357016663530493,0.728,0.6942911204499362,0.688
0.275,0.7274744401931883,0.7245714285714285,0.7379388028183738,0.7302857142857143,0.6942911204499362,0.6914285714285714
0.276,0.7274744401931883,0.7268571428571429,0.7379388028183738,0.7302857142857143,0.6965282569152607,0.6925714285714286
0.277,0.7285930084258504,0.728,0.7402255953501014,0.7314285714285714,0.697696481214326,0.6925714285714286
0.278,0.7285930084258504,0.728,0.7436806121808944,0.7325714285714285,0.6988647055133914,0.6948571428571428
0.279,0.7308301448911748,0.7291428571428571,0.7447991804135566,0.7348571428571429,0.6988647055133914,0.696
0.28,0.731948713123837,0.7291428571428571,0.7459177486462187,0.7371428571428571,0.6988647055133914,0.6971428571428572
0.281,0.7330672813564991,0.7291428571428571,0.7482045411779464,0.7371428571428571,0.6988647055133914,0.6971428571428572
0.28200000000000003,0.7341858495891613,0.7302857142857143,0.7504416776432707,0.7371428571428571,0.7011018419787158,0.6971428571428572
0.28300000000000003,0.7341858495891613,0.7302857142857143,0.751560245875933,0.7382857142857143,0.7011018419787158,0.6971428571428572
0.28400000000000003,0.7364229860544858,0.7302857142857143,0.751560245875933,0.7394285714285714,0.7011018419787158,0.6982857142857143
0.28500000000000003,0.740996571117941,0.7314285714285714,0.751560245875933,0.7428571428571429,0.7011018419787158,0.6982857142857143
0.28600000000000003,0.7421647954170064,0.7325714285714285,0.7526788141085952,0.744,0.7033886345104434,0.6982857142857143
0.28700000000000003,0.7433330197160719,0.7337142857142858,0.7526788141085952,0.7451428571428571,0.70674433920843,0.6982857142857143
0.28800000000000003,0.7456198122477995,0.736,0.7538470384076607,0.7462857142857143,0.70674433920843,0.6994285714285714
0.289,0.7456198122477995,0.7371428571428571,0.7538470384076607,0.7462857142857143,0.7089814756737545,0.7005714285714286
0.29,0.7467880365468649,0.7371428571428571,0.7561338309393882,0.7474285714285714,0.7101000439064167,0.7005714285714286
0.291,0.7467880365468649,0.7371428571428571,0.7561338309393882,0.7497142857142857,0.7101000439064167,0.7005714285714286
0.292,0.7479562608459303,0.7394285714285714,0.7561338309393882,0.7497142857142857,0.7112186121390788,0.7005714285714286
0.293,0.7479562608459303,0.7394285714285714,0.7561338309393882,0.7497142857142857,0.7112186121390788,0.7005714285714286
0.294,0.7491244851449956,0.7394285714285714,0.7561338309393882,0.7497142857142857,0.7134557486044032,0.7028571428571428
0.295,0.7491244851449956,0.7394285714285714,0.7583709674047127,0.7508571428571429,0.7134557486044032,0.704
0.296,0.7491244851449956,0.7417142857142857,0.7583709674047127,0.752,0.7134557486044032,0.7062857142857143
0.297,0.7502430533776578,0.7428571428571429,0.7583709674047127,0.7531428571428571,0.7157921972025341,0.7062857142857143
0.298,0.7525795019757888,0.744,0.759539191703778,0.7542857142857143,0.7169107654351963,0.7062857142857143
0.299,0.753698070208451,0.744,0.759539191703778,0.7565714285714286,0.7191975579669239,0.7062857142857143
0.3,0.753698070208451,0.7451428571428571,0.759539191703778,0.7565714285714286,0.7191975579669239,0.7062857142857143
0.301,0.7548166384411132,0.7451428571428571,0.7617763281691023,0.7565714285714286,0.7191975579669239,0.7062857142857143
0.302,0.757153087039244,0.7474285714285714,0.7617763281691023,0.76,0.7214346944322483,0.712
0.303,0.7582716552719062,0.7474285714285714,0.7617763281691023,0.76,0.7214346944322483,0.712
0.304,0.7582716552719062,0.7485714285714286,0.7663499132325577,0.7622857142857142,0.7214346944322483,0.7131428571428572
0.305,0.7593902235045684,0.7497142857142857,0.7675181375316231,0.7634285714285715,0.7226029187313137,0.7131428571428572
0.306,0.7593902235045684,0.752,0.7686367057642853,0.7645714285714286,0.7237214869639759,0.7177142857142857
0.307,0.7593902235045684,0.7542857142857143,0.7698049300633507,0.7645714285714286,0.7248400551966381,0.7188571428571429
0.308,0.7593902235045684,0.7542857142857143,0.7698049300633507,0.7657142857142857,0.7248400551966381,0.7222857142857143
0.309,0.761677016036296,0.7554285714285714,0.7698049300633507,0.7657142857142857,0.7248400551966381,0.7222857142857143
0.31,0.761677016036296,0.7577142857142857,0.7709731543624161,0.7657142857142857,0.7248400551966381,0.7234285714285714
0.311,0.761677016036296,0.7588571428571429,0.7709731543624161,0.7657142857142857,0.7248400551966381,0.7245714285714285
0.312,0.761677016036296,0.76,0.7709731543624161,0.768,0.7248400551966381,0.7257142857142858
0.313,0.761677016036296,0.76,0.7709731543624161,0.768,0.7248400551966381,0.7268571428571429
0.314,0.761677016036296,0.76,0.7709731543624161,0.768,0.7248400551966381,0.728
0.315,0.7640134646344268,0.7611428571428571,0.7709731543624161,0.768,0.7282454159610279,0.7291428571428571
0.316,0.7640134646344268,0.7634285714285715,0.7709731543624161,0.768,0.7282454159610279,0.7302857142857143
0.317,0.7651816889334923,0.7634285714285715,0.7709731543624161,0.7691428571428571,0.7282454159610279,0.7302857142857143
0.318,0.7651816889334923,0.7634285714285715,0.7709731543624161,0.7725714285714286,0.7282454159610279,0.7302857142857143
0.319,0.7651816889334923,0.7634285714285715,0.7721413786614815,0.7725714285714286,0.7282454159610279,0.7302857142857143
0.32,0.7663499132325577,0.7634285714285715,0.7733096029605468,0.7725714285714286,0.7282454159610279,0.7325714285714285
0.321,0.7674684814652198,0.7634285714285715,0.7733096029605468,0.7725714285714286,0.7305818645591586,0.7325714285714285
0.322,0.7674684814652198,0.7634285714285715,0.7733096029605468,0.7725714285714286,0.731750088858224,0.7325714285714285
0.323,0.7697056179305443,0.7634285714285715,0.7733096029605468,0.7725714285714286,0.731750088858224,0.7348571428571429
0.324,0.7697056179305443,0.7645714285714286,0.7744281711932091,0.7748571428571429,0.7329183131572895,0.736
0.325,0.7697056179305443,0.7657142857142857,0.7744281711932091,0.7748571428571429,0.7329183131572895,0.7371428571428571
0.326,0.7697056179305443,0.7668571428571429,0.7744281711932091,0.7748571428571429,0.7352051056890172,0.7382857142857143
0.327,0.7697056179305443,0.7668571428571429,0.7755467394258713,0.7771428571428571,0.7352051056890172,0.7382857142857143
0.328,0.7708241861632064,0.768,0.7767149637249368,0.7771428571428571,0.7352051056890172,0.7382857142857143
0.329,0.7719427543958686,0.768,0.7767149637249368,0.7782857142857142,0.7352051056890172,0.7394285714285714
0.33,0.7719427543958686,0.7702857142857142,0.7767149637249368,0.7794285714285715,0.7363236739216794,0.7405714285714285
0.331,0.7719427543958686,0.7714285714285715,0.7778335319575989,0.7794285714285715,0.7397786907524724,0.7405714285714285
0.332,0.7719427543958686,0.7725714285714286,0.7789521001902611,0.7794285714285715,0.7397786907524724,0.7405714285714285
0.333,0.7731109786949341,0.7737142857142857,0.7789521001902611,0.7794285714285715,0.7408972589851346,0.7428571428571429
0.334,0.7731109786949341,0.7748571428571429,0.7812388927219888,0.7794285714285715,0.7408972589851346,0.7428571428571429
0.335,0.7731109786949341,0.7748571428571429,0.7812388927219888,0.7805714285714286,0.7408972589851346,0.7428571428571429
0.336,0.7731109786949341,0.7771428571428571,0.7812388927219888,0.7805714285714286,0.7408972589851346,0.7451428571428571
0.337,0.7731109786949341,0.7771428571428571,0.7812388927219888,0.7805714285714286,0.743134395450459,0.7451428571428571
0.338,0.7731109786949341,0.7771428571428571,0.7812388927219888,0.7817142857142857,0.743134395450459,0.7451428571428571
0.339,0.7731109786949341,0.7771428571428571,0.7823574609546509,0.7817142857142857,0.743134395450459,0.7451428571428571
0.34,0.7731109786949341,0.7771428571428571,0.7835256852537164,0.7817142857142857,0.7443026197495244,0.7451428571428571
0.341,0.7731109786949341,0.7782857142857142,0.7846939095527817,0.7817142857142857,0.7443026197495244,0.7462857142857143
0.342,0.7742792029939994,0.7782857142857142,0.7846939095527817,0.7817142857142857,0.7443026197495244,0.7474285714285714
0.343,0.7742792029939994,0.7782857142857142,0.7869310460181062,0.7817142857142857,0.7454708440485898,0.7474285714285714
0.34400000000000003,0.7754474272930649,0.7782857142857142,0.7869310460181062,0.7817142857142857,0.7466390683476551,0.7474285714285714
0.34500000000000003,0.7754474272930649,0.7782857142857142,0.7869310460181062,0.7817142857142857,0.7466390683476551,0.7497142857142857
0.34600000000000003,0.7765659955257271,0.7782857142857142,0.7869310460181062,0.7828571428571428,0.7477576365803174,0.7508571428571429
0.34700000000000003,0.7765659955257271,0.7817142857142857,0.7869310460181062,0.7828571428571428,0.7512126534111104,0.7508571428571429
0.34800000000000003,0.7776845637583892,0.7817142857142857,0.7869310460181062,0.7828571428571428,0.7512126534111104,0.752
0.34900000000000003,0.7776845637583892,0.784,0.7880496142507684,0.784,0.7512126534111104,0.752
0.35000000000000003,0.7776845637583892,0.784,0.7880496142507684,0.784,0.7523312216437726,0.752
0.35100000000000003,0.7799217002237137,0.7851428571428571,0.7880496142507684,0.7862857142857143,0.7523312216437726,0.7531428571428571
0.352,0.7822084927554414,0.7851428571428571,0.7880496142507684,0.7874285714285715,0.7523312216437726,0.7554285714285714
0.353,0.7833270609881035,0.7851428571428571,0.7892178385498338,0.7874285714285715,0.7546676702419035,0.7554285714285714
0.354,0.7833270609881035,0.7862857142857143,0.7892178385498338,0.7874285714285715,0.7546676702419035,0.7554285714285714
0.355,0.7833270609881035,0.7885714285714286,0.7914549750151582,0.7874285714285715,0.7546676702419035,0.7554285714285714
0.356,0.7844952852871688,0.7885714285714286,0.7914549750151582,0.7874285714285715,0.7546676702419035,0.7554285714285714
0.357,0.7844952852871688,0.7885714285714286,0.7926231993142236,0.7897142857142857,0.7546676702419035,0.7554285714285714
0.358,0.7856635095862343,0.7885714285714286,0.7926231993142236,0.7908571428571428,0.7558358945409689,0.7554285714285714
0.359,0.7856635095862343,0.7885714285714286,0.7926231993142236,0.7908571428571428,0.7580730310062933,0.7577142857142857
0.36,0.7868317338852997,0.7885714285714286,0.7926231993142236,0.792,0.7603598235380209,0.7577142857142857
0.361,0.7902370946496895,0.7885714285714286,0.7949099918459512,0.7942857142857143,0.7603598235380209,0.7611428571428571
0.362,0.7902370946496895,0.7897142857142857,0.7960285600786134,0.7942857142857143,0.7603598235380209,0.7634285714285715
0.363,0.7902370946496895,0.7897142857142857,0.7960285600786134,0.7942857142857143,0.7603598235380209,0.7645714285714286
0.364,0.7914053189487549,0.7897142857142857,0.7960285600786134,0.7954285714285714,0.7603598235380209,0.7645714285714286
0.365,0.7914053189487549,0.7908571428571428,0.7960285600786134,0.7954285714285714,0.7603598235380209,0.7657142857142857
0.366,0.7914053189487549,0.7908571428571428,0.7960285600786134,0.7965714285714286,0.7615280478370863,0.7668571428571429
0.367,0.7914053189487549,0.7908571428571428,0.7960285600786134,0.7965714285714286,0.7615280478370863,0.7668571428571429
0.368,0.7914053189487549,0.7908571428571428,0.7960285600786134,0.7965714285714286,0.7615280478370863,0.7668571428571429
0.369,0.7936921114804825,0.7908571428571428,0.7960285600786134,0.7965714285714286,0.7637651843024107,0.7668571428571429
0.37,0.7948106797131447,0.7908571428571428,0.798315352610341,0.7977142857142857,0.7648837525350729,0.7668571428571429
0.371,0.7948106797131447,0.792,0.7994339208430032,0.7988571428571428,0.7660023207677351,0.7691428571428571
0.372,0.7948106797131447,0.7931428571428571,0.8005524890756653,0.8,0.7671208890003973,0.7702857142857142
0.373,0.7970974722448724,0.7931428571428571,0.8005524890756653,0.8011428571428572,0.7694076815321249,0.7702857142857142
0.374,0.7982656965439379,0.7931428571428571,0.8005524890756653,0.8011428571428572,0.7705262497647871,0.7702857142857142
0.375,0.7982656965439379,0.7931428571428571,0.8005524890756653,0.8011428571428572,0.7728626983629179,0.7702857142857142
0.376,0.7982656965439379,0.7942857142857143,0.8028889376737962,0.8011428571428572,0.7763177151937108,0.7702857142857142
0.377,0.7994339208430032,0.7977142857142857,0.8028889376737962,0.8034285714285714,0.7774859394927763,0.7702857142857142
0.378,0.8005524890756653,0.7988571428571428,0.8028889376737962,0.8034285714285714,0.7786541637918418,0.7714285714285715
0.379,0.8016710573083276,0.8,0.8028889376737962,0.8034285714285714,0.7786541637918418,0.7714285714285715
0.38,0.8016710573083276,0.8011428571428572,0.8040075059064584,0.8045714285714286,0.779772732024504,0.7737142857142857
0.381,0.802839281607393,0.8022857142857143,0.8040075059064584,0.8045714285714286,0.779772732024504,0.7748571428571429
0.382,0.802839281607393,0.8022857142857143,0.8051757302055238,0.8045714285714286,0.779772732024504,0.7748571428571429
0.383,0.802839281607393,0.8022857142857143,0.8051757302055238,0.8045714285714286,0.7808913002571662,0.7782857142857142
0.384,0.8039578498400552,0.8022857142857143,0.8051757302055238,0.8045714285714286,0.7808913002571662,0.7794285714285715
0.385,0.8039578498400552,0.8022857142857143,0.8051757302055238,0.8068571428571428,0.7808913002571662,0.7805714285714286
0.386,0.8039578498400552,0.8022857142857143,0.8051757302055238,0.8068571428571428,0.7808913002571662,0.7828571428571428
0.387,0.8051260741391206,0.8034285714285714,0.8063439545045892,0.8068571428571428,0.7808913002571662,0.784
0.388,0.8051260741391206,0.8045714285714286,0.8086307470363169,0.8068571428571428,0.7820098684898283,0.7862857142857143
0.389,0.8051260741391206,0.808,0.8086307470363169,0.8068571428571428,0.784296661021556,0.7862857142857143
0.39,0.806294298438186,0.808,0.8097989713353824,0.8068571428571428,0.784296661021556,0.7874285714285715
0.391,0.806294298438186,0.808,0.8097989713353824,0.8068571428571428,0.784296661021556,0.7874285714285715
0.392,0.806294298438186,0.808,0.8097989713353824,0.8102857142857143,0.784296661021556,0.7874285714285715
0.393,0.806294298438186,0.808,0.8097989713353824,0.8102857142857143,0.784296661021556,0.7885714285714286
0.394,0.806294298438186,0.808,0.8097989713353824,0.8102857142857143,0.7865834535532836,0.7897142857142857
0.395,0.806294298438186,0.8102857142857143,0.8097989713353824,0.8102857142857143,0.7888702460850112,0.7897142857142857
0.396,0.806294298438186,0.8114285714285714,0.8097989713353824,0.8102857142857143,0.7888702460850112,0.7897142857142857
0.397,0.806294298438186,0.8114285714285714,0.8109175395680446,0.8114285714285714,0.7888702460850112,0.7897142857142857
0.398,0.8085314349035104,0.8125714285714286,0.81208576386711,0.8114285714285714,0.7911570386167388,0.7908571428571428
0.399,0.8085314349035104,0.8125714285714286,0.81208576386711,0.8114285714285714,0.7923252629158042,0.7931428571428571
0.4,0.8085314349035104,0.8137142857142857,0.81208576386711,0.8125714285714286,0.7934438311484664,0.7977142857142857
0.401,0.8085314349035104,0.8137142857142857,0.8132539881661753,0.8148571428571428,0.7946120554475318,0.7977142857142857
0.402,0.810818227435238,0.8137142857142857,0.8132539881661753,0.8148571428571428,0.7946120554475318,0.7977142857142857
0.403,0.8119864517343034,0.8148571428571428,0.8132539881661753,0.816,0.7957802797465973,0.7977142857142857
0.404,0.8119864517343034,0.8148571428571428,0.8143725563988375,0.816,0.7968988479792595,0.7977142857142857
0.405,0.8119864517343034,0.8171428571428572,0.8155407806979029,0.8171428571428572,0.7968988479792595,0.7977142857142857
0.406,0.8131546760333689,0.8171428571428572,0.8166593489305651,0.8171428571428572,0.7968988479792595,0.8
0.40700000000000003,0.8154414685650966,0.8182857142857143,0.8166593489305651,0.8182857142857143,0.7980174162119216,0.8045714285714286
0.40800000000000003,0.8154414685650966,0.8182857142857143,0.8166593489305651,0.8182857142857143,0.7991359844445838,0.8045714285714286
0.40900000000000003,0.8154414685650966,0.8182857142857143,0.8166593489305651,0.8182857142857143,0.8014227769763115,0.8057142857142857
0.41000000000000003,0.8154414685650966,0.8182857142857143,0.8178275732296305,0.8194285714285714,0.8025910012753769,0.8057142857142857
0.41100000000000003,0.8154414685650966,0.8182857142857143,0.8178275732296305,0.8205714285714286,0.8072142424052353,0.8068571428571428
0.41200000000000003,0.8154414685650966,0.8194285714285714,0.8178275732296305,0.8217142857142857,0.8072142424052353,0.808
0.41300000000000003,0.8165600367977587,0.8194285714285714,0.8189461414622927,0.8217142857142857,0.8083328106378975,0.808
0.41400000000000003,0.8177282610968241,0.8194285714285714,0.8189461414622927,0.8217142857142857,0.8083328106378975,0.8091428571428572
0.41500000000000004,0.8177282610968241,0.8194285714285714,0.8189461414622927,0.8217142857142857,0.8083328106378975,0.8102857142857143
0.41600000000000004,0.8188964853958896,0.8194285714285714,0.8189461414622927,0.8228571428571428,0.8083328106378975,0.8114285714285714
0.417,0.8200647096949549,0.8194285714285714,0.8189461414622927,0.8228571428571428,0.8083328106378975,0.8114285714285714
0.418,0.8200647096949549,0.8194285714285714,0.8189461414622927,0.8228571428571428,0.8106692592360283,0.8137142857142857
0.419,0.8200647096949549,0.8194285714285714,0.8189461414622927,0.8228571428571428,0.8130057078341593,0.8148571428571428
0.42,0.8211832779276171,0.8194285714285714,0.8189461414622927,0.8228571428571428,0.8130057078341593,0.816
0.421,0.8211832779276171,0.8205714285714286,0.8189461414622927,0.8251428571428572,0.8130057078341593,0.816
0.422,0.8246382947584101,0.8205714285714286,0.8189461414622927,0.8251428571428572,0.8130057078341593,0.8171428571428572
0.423,0.8246382947584101,0.8205714285714286,0.8201143657613582,0.8251428571428572,0.8141739321332246,0.8171428571428572
0.424,0.8246382947584101,0.8217142857142857,0.8201143657613582,0.8251428571428572,0.8141739321332246,0.8182857142857143
0.425,0.8257568629910723,0.8228571428571428,0.8201143657613582,0.8251428571428572,0.81534215643229,0.8194285714285714
0.426,0.8257568629910723,0.824,0.8201143657613582,0.8262857142857143,0.8164607246649522,0.8194285714285714
0.427,0.8268754312237345,0.8251428571428572,0.8212825900604236,0.8262857142857143,0.8176289489640176,0.8194285714285714
0.428,0.8268754312237345,0.8251428571428572,0.8212825900604236,0.8262857142857143,0.8176289489640176,0.8205714285714286
0.429,0.8268754312237345,0.8251428571428572,0.8224011582930857,0.8262857142857143,0.8176289489640176,0.8205714285714286
0.43,0.8280436555227999,0.8262857142857143,0.8224011582930857,0.8274285714285714,0.8187971732630831,0.8205714285714286
0.431,0.8280436555227999,0.8274285714285714,0.8235693825921512,0.8274285714285714,0.8187971732630831,0.8205714285714286
0.432,0.8292118798218654,0.8297142857142857,0.8235693825921512,0.8274285714285714,0.8187971732630831,0.8205714285714286
0.433,0.8292118798218654,0.8308571428571428,0.8246879508248134,0.8274285714285714,0.8199157414957452,0.8205714285714286
0.434,0.8292118798218654,0.8308571428571428,0.8246879508248134,0.8285714285714286,0.8199157414957452,0.8217142857142857
0.435,0.8292118798218654,0.832,0.8246879508248134,0.8285714285714286,0.8210839657948106,0.8217142857142857
0.436,0.8292118798218654,0.832,0.8258561751238789,0.8285714285714286,0.8210839657948106,0.8217142857142857
0.437,0.8292118798218654,0.832,0.8258561751238789,0.8285714285714286,0.8222521900938761,0.8228571428571428
0.438,0.8292118798218654,0.832,0.8270243994229443,0.8285714285714286,0.8222521900938761,0.8228571428571428
0.439,0.8292118798218654,0.832,0.8281429676556065,0.8308571428571428,0.8222521900938761,0.8228571428571428
0.44,0.8292118798218654,0.8331428571428572,0.8292615358882687,0.832,0.8222521900938761,0.8228571428571428
0.441,0.8292118798218654,0.8331428571428572,0.8303801041209309,0.832,0.8222521900938761,0.824
0.442,0.8303304480545276,0.8342857142857143,0.8315483284199963,0.8331428571428572,0.8222521900938761,0.824
0.443,0.8303304480545276,0.8342857142857143,0.8327165527190616,0.8342857142857143,0.8244893265592005,0.824
0.444,0.8303304480545276,0.8342857142857143,0.8327165527190616,0.8342857142857143,0.825657550858266,0.8262857142857143
0.445,0.8303304480545276,0.8342857142857143,0.8327165527190616,0.8342857142857143,0.825657550858266,0.8262857142857143
0.446,0.8303304480545276,0.8342857142857143,0.8327165527190616,0.8342857142857143,0.825657550858266,0.8262857142857143
0.447,0.8303304480545276,0.8354285714285714,0.8327165527190616,0.8342857142857143,0.825657550858266,0.8274285714285714
0.448,0.8314986723535931,0.8365714285714285,0.8327165527190616,0.8354285714285714,0.825657550858266,0.8274285714285714
0.449,0.8326172405862552,0.8377142857142857,0.833884777018127,0.8354285714285714,0.825657550858266,0.8274285714285714
0.45,0.8337854648853206,0.8377142857142857,0.8350033452507892,0.8354285714285714,0.825657550858266,0.8274285714285714
0.451,0.8337854648853206,0.8388571428571429,0.8350033452507892,0.8354285714285714,0.825657550858266,0.8274285714285714
0.452,0.8337854648853206,0.84,0.8350033452507892,0.8354285714285714,0.8268257751573314,0.8285714285714286
0.453,0.8337854648853206,0.84,0.8361715695498547,0.8354285714285714,0.8268257751573314,0.8297142857142857
0.454,0.8349536891843861,0.8411428571428572,0.8372901377825168,0.8354285714285714,0.8268257751573314,0.832
0.455,0.8349536891843861,0.8411428571428572,0.8372901377825168,0.8354285714285714,0.8279939994563967,0.832
0.456,0.8349536891843861,0.8422857142857143,0.8372901377825168,0.8354285714285714,0.8279939994563967,0.832
0.457,0.8349536891843861,0.8422857142857143,0.8372901377825168,0.8354285714285714,0.8279939994563967,0.832
0.458,0.8360722574170483,0.8422857142857143,0.8372901377825168,0.8354285714285714,0.8291125676890589,0.8331428571428572
0.459,0.8372404817161136,0.8434285714285714,0.8372901377825168,0.8354285714285714,0.8302807919881243,0.8331428571428572
0.46,0.8395769303142444,0.8445714285714285,0.8384583620815822,0.8354285714285714,0.8302807919881243,0.8342857142857143
0.461,0.8407451546133099,0.8457142857142858,0.8384583620815822,0.8354285714285714,0.8302807919881243,0.8342857142857143
0.462,0.8407451546133099,0.8457142857142858,0.8395769303142444,0.8365714285714285,0.8313993602207865,0.8354285714285714
0.463,0.8407451546133099,0.8457142857142858,0.8395769303142444,0.8365714285714285,0.8336861527525141,0.8354285714285714
0.464,0.8407451546133099,0.8457142857142858,0.8395769303142444,0.8377142857142857,0.8336861527525141,0.8354285714285714
0.465,0.8407451546133099,0.8457142857142858,0.8418140667795688,0.8377142857142857,0.8348543770515796,0.8354285714285714
0.466,0.8407451546133099,0.8457142857142858,0.8418140667795688,0.8388571428571429,0.8348543770515796,0.8354285714285714
0.467,0.8418637228459721,0.8457142857142858,0.842932635012231,0.8411428571428572,0.8359729452842418,0.8354285714285714
0.468,0.8430319471450376,0.8468571428571429,0.8441008593112964,0.8422857142857143,0.8382597378159693,0.8354285714285714
0.46900000000000003,0.8441505153776998,0.8468571428571429,0.8441008593112964,0.8422857142857143,0.8382597378159693,0.8365714285714285
0.47000000000000003,0.8452690836103619,0.8468571428571429,0.8463379957766208,0.8422857142857143,0.8382597378159693,0.8365714285714285
0.47100000000000003,0.8452690836103619,0.8468571428571429,0.8463379957766208,0.8422857142857143,0.8394279621150348,0.8365714285714285
0.47200000000000003,0.8452690836103619,0.8468571428571429,0.8463379957766208,0.8422857142857143,0.8394279621150348,0.8377142857142857
0.47300000000000003,0.8452690836103619,0.8491428571428571,0.8475062200756863,0.8422857142857143,0.8394279621150348,0.84
0.47400000000000003,0.8452690836103619,0.8491428571428571,0.8475062200756863,0.8445714285714285,0.8417147546467625,0.84
0.47500000000000003,0.8452690836103619,0.8502857142857143,0.8475062200756863,0.8457142857142858,0.8417147546467625,0.8411428571428572
0.47600000000000003,0.8452690836103619,0.8502857142857143,0.8486744443747518,0.8468571428571429,0.8417147546467625,0.8411428571428572
0.47700000000000004,0.8464373079094274,0.8502857142857143,0.8498426686738172,0.848,0.8417147546467625,0.8411428571428572
0.47800000000000004,0.8476055322084928,0.8514285714285714,0.8498426686738172,0.848,0.8439518911120868,0.8422857142857143
0.47900000000000004,0.8476055322084928,0.8514285714285714,0.8498426686738172,0.848,0.8439518911120868,0.8434285714285714
0.48,0.8476055322084928,0.8514285714285714,0.8498426686738172,0.848,0.8439518911120868,0.8434285714285714
0.481,0.8487737565075582,0.8514285714285714,0.8509612369064793,0.848,0.8439518911120868,0.8445714285714285
0.482,0.8487737565075582,0.8514285714285714,0.8509612369064793,0.848,0.845070459344749,0.8457142857142858
0.483,0.8487737565075582,0.8514285714285714,0.8509612369064793,0.848,0.8462386836438145,0.8457142857142858
0.484,0.8487737565075582,0.8514285714285714,0.8509612369064793,0.848,0.8474069079428799,0.8457142857142858
0.485,0.8487737565075582,0.8514285714285714,0.8509612369064793,0.8502857142857143,0.8496440444082042,0.8468571428571429
0.486,0.8487737565075582,0.8525714285714285,0.8509612369064793,0.8514285714285714,0.8496440444082042,0.8468571428571429
0.487,0.8499419808066235,0.8525714285714285,0.8509612369064793,0.8514285714285714,0.8496440444082042,0.848
0.488,0.851110205105689,0.8548571428571429,0.8509612369064793,0.8514285714285714,0.8496440444082042,0.848
